Record Length,Analog:100000
Sample Interval,2.000000E-07
Vertical Units,V,
Vertical Scale,+2.000000E-03
Vertical Offset,+0.000000E+00
Horizontal Units,s
Horizontal Scale,+2.000000E-03
Model,SDS814X HD
Serial Number,SDS08A0Q809397
Software Version,3.8.12.1.1.3.8
Source,CH1
Second,Value
+1.6620000000E-04,+5.362500E-03
+1.6640000000E-04,+5.420833E-03
+1.6660000000E-04,+5.333333E-03
+1.6680000000E-04,+5.545834E-03
+1.6700000000E-04,+5.350000E-03
+1.6720000000E-04,+5.200000E-03
+1.6740000000E-04,+5.562500E-03
+1.6760000000E-04,+5.183334E-03
+1.6780000000E-04,+5.250000E-03
+1.6800000000E-04,+5.162500E-03
+1.6820000000E-04,+5.283333E-03
+1.6840000000E-04,+5.283333E-03
+1.6860000000E-04,+5.254167E-03
+1.6880000000E-04,+5.608333E-03
+1.6900000000E-04,+5.112500E-03
+1.6920000000E-04,+5.533333E-03
+1.6940000000E-04,+5.362500E-03
+1.6960000000E-04,+5.458334E-03
+1.6980000000E-04,+5.608333E-03
+1.7000000000E-04,+5.450000E-03
+1.7020000000E-04,+5.391667E-03
+1.7040000000E-04,+5.537500E-03
+1.7060000000E-04,+5.258333E-03
+1.7080000000E-04,+5.191667E-03
+1.7100000000E-04,+5.204167E-03
+1.7120000000E-04,+5.258333E-03
+1.7140000000E-04,+5.737500E-03
+1.7160000000E-04,+5.262500E-03
+1.7180000000E-04,+5.816667E-03
+1.7200000000E-04,+5.520833E-03
+1.7220000000E-04,+5.470833E-03
+1.7240000000E-04,+5.691667E-03
+1.7260000000E-04,+5.225000E-03
+1.7280000000E-04,+5.487500E-03
+1.7300000000E-04,+5.416667E-03
+1.7320000000E-04,+5.412500E-03
+1.7340000000E-04,+5.179167E-03
+1.7360000000E-04,+5.320834E-03
+1.7380000000E-04,+5.479167E-03
+1.7400000000E-04,+5.312500E-03
+1.7420000000E-04,+5.225000E-03
+1.7440000000E-04,+5.837500E-03
+1.7460000000E-04,+5.241667E-03
+1.7480000000E-04,+5.716667E-03
+1.7500000000E-04,+5.570834E-03
+1.7520000000E-04,+5.004167E-03
+1.7540000000E-04,+5.654167E-03
+1.7560000000E-04,+5.233333E-03
+1.7580000000E-04,+5.291667E-03
+1.7600000000E-04,+4.770834E-03
+1.7620000000E-04,+5.520833E-03
+1.7640000000E-04,+5.620833E-03
+1.7660000000E-04,+5.633333E-03
+1.7680000000E-04,+5.441667E-03
+1.7700000000E-04,+5.450000E-03
+1.7720000000E-04,+5.479167E-03
+1.7740000000E-04,+5.733334E-03
+1.7760000000E-04,+5.604167E-03
+1.7780000000E-04,+5.783333E-03
+1.7800000000E-04,+5.475000E-03
+1.7820000000E-04,+5.441667E-03
+1.7840000000E-04,+6.350000E-03
+1.7860000000E-04,+5.612500E-03
+1.7880000000E-04,+5.966667E-03
+1.7900000000E-04,+5.583333E-03
+1.7920000000E-04,+5.650000E-03
+1.7940000000E-04,+5.591667E-03
+1.7960000000E-04,+5.316667E-03
+1.7980000000E-04,+5.470833E-03
+1.8000000000E-04,+5.600000E-03
+1.8020000000E-04,+5.650000E-03
+1.8040000000E-04,+5.695833E-03
+1.8060000000E-04,+5.733334E-03
+1.8080000000E-04,+5.950000E-03
+1.8100000000E-04,+5.800000E-03
+1.8120000000E-04,+5.541667E-03
+1.8140000000E-04,+5.987500E-03
+1.8160000000E-04,+5.266667E-03
+1.8180000000E-04,+5.733334E-03
+1.8200000000E-04,+5.245833E-03
+1.8220000000E-04,+5.237500E-03
+1.8240000000E-04,+5.616667E-03
+1.8260000000E-04,+5.220833E-03
+1.8280000000E-04,+5.650000E-03
+1.8300000000E-04,+5.341667E-03
+1.8320000000E-04,+5.679167E-03
+1.8340000000E-04,+5.970833E-03
+1.8360000000E-04,+5.825000E-03
+1.8380000000E-04,+6.383333E-03
+1.8400000000E-04,+5.929167E-03
+1.8420000000E-04,+5.633333E-03
+1.8440000000E-04,+5.833333E-03
+1.8460000000E-04,+5.579167E-03
+1.8480000000E-04,+5.679167E-03
+1.8500000000E-04,+5.412500E-03
+1.8520000000E-04,+5.333333E-03
+1.8540000000E-04,+5.583333E-03
+1.8560000000E-04,+5.233333E-03
+1.8580000000E-04,+5.770833E-03
+1.8600000000E-04,+5.470833E-03
+1.8620000000E-04,+5.487500E-03
+1.8640000000E-04,+6.066667E-03
+1.8660000000E-04,+5.587500E-03
+1.8680000000E-04,+5.962500E-03
+1.8700000000E-04,+5.566667E-03
+1.8720000000E-04,+5.675000E-03
+1.8740000000E-04,+6.441667E-03
+1.8760000000E-04,+6.033333E-03
+1.8780000000E-04,+5.683334E-03
+1.8800000000E-04,+5.008333E-03
+1.8820000000E-04,+4.700000E-03
+1.8840000000E-04,+5.658333E-03
+1.8860000000E-04,+5.625000E-03
+1.8880000000E-04,+5.733334E-03
+1.8900000000E-04,+5.358333E-03
+1.8920000000E-04,+5.662500E-03
+1.8940000000E-04,+5.737500E-03
+1.8960000000E-04,+5.475000E-03
+1.8980000000E-04,+6.083333E-03
+1.9000000000E-04,+5.708334E-03
+1.9020000000E-04,+5.758333E-03
+1.9040000000E-04,+6.004167E-03
+1.9060000000E-04,+5.520833E-03
+1.9080000000E-04,+5.704167E-03
+1.9100000000E-04,+5.620833E-03
+1.9120000000E-04,+5.408334E-03
+1.9140000000E-04,+5.733334E-03
+1.9160000000E-04,+4.445833E-03
+1.9180000000E-04,+5.691667E-03
+1.9200000000E-04,+5.670833E-03
+1.9220000000E-04,+5.612500E-03
+1.9240000000E-04,+6.108333E-03
+1.9260000000E-04,+5.825000E-03
+1.9280000000E-04,+6.125000E-03
+1.9300000000E-04,+5.987500E-03
+1.9320000000E-04,+5.862500E-03
+1.9340000000E-04,+5.979167E-03
+1.9360000000E-04,+5.550000E-03
+1.9380000000E-04,+5.758333E-03
+1.9400000000E-04,+5.579167E-03
+1.9420000000E-04,+5.454167E-03
+1.9440000000E-04,+5.795833E-03
+1.9460000000E-04,+5.516667E-03
+1.9480000000E-04,+5.800000E-03
+1.9500000000E-04,+5.970833E-03
+1.9520000000E-04,+5.658333E-03
+1.9540000000E-04,+6.437500E-03
+1.9560000000E-04,+5.950000E-03
+1.9580000000E-04,+6.187500E-03
+1.9600000000E-04,+5.679167E-03
+1.9620000000E-04,+5.866667E-03
+1.9640000000E-04,+5.787500E-03
+1.9660000000E-04,+5.650000E-03
+1.9680000000E-04,+5.929167E-03
+1.9700000000E-04,+5.554167E-03
+1.9720000000E-04,+5.729167E-03
+1.9740000000E-04,+5.633333E-03
+1.9760000000E-04,+5.375000E-03
+1.9780000000E-04,+5.858333E-03
+1.9800000000E-04,+5.879167E-03
+1.9820000000E-04,+5.829167E-03
+1.9840000000E-04,+6.100000E-03
+1.9860000000E-04,+6.012500E-03
+1.9880000000E-04,+6.241667E-03
+1.9900000000E-04,+5.654167E-03
+1.9920000000E-04,+5.325000E-03
+1.9940000000E-04,+6.008334E-03
+1.9960000000E-04,+5.587500E-03
+1.9980000000E-04,+5.729167E-03
+2.0000000000E-04,+5.162500E-03
+2.0020000000E-04,+5.612500E-03
+2.0040000000E-04,+5.670833E-03
+2.0060000000E-04,+5.825000E-03
+2.0080000000E-04,+6.033333E-03
+2.0100000000E-04,+6.070833E-03
+2.0120000000E-04,+5.795833E-03
+2.0140000000E-04,+6.045833E-03
+2.0160000000E-04,+6.062500E-03
+2.0180000000E-04,+5.958334E-03
+2.0200000000E-04,+5.858333E-03
+2.0220000000E-04,+5.925000E-03
+2.0240000000E-04,+6.316667E-03
+2.0260000000E-04,+5.775000E-03
+2.0280000000E-04,+5.933333E-03
+2.0300000000E-04,+5.591667E-03
+2.0320000000E-04,+5.350000E-03
+2.0340000000E-04,+5.920833E-03
+2.0360000000E-04,+5.841667E-03
+2.0380000000E-04,+6.200000E-03
+2.0400000000E-04,+6.054167E-03
+2.0420000000E-04,+6.237500E-03
+2.0440000000E-04,+6.170833E-03
+2.0460000000E-04,+5.908333E-03
+2.0480000000E-04,+5.962500E-03
+2.0500000000E-04,+5.737500E-03
+2.0520000000E-04,+5.658333E-03
+2.0540000000E-04,+5.762500E-03
+2.0560000000E-04,+5.620833E-03
+2.0580000000E-04,+5.716667E-03
+2.0600000000E-04,+5.837500E-03
+2.0620000000E-04,+5.650000E-03
+2.0640000000E-04,+6.133333E-03
+2.0660000000E-04,+5.770833E-03
+2.0680000000E-04,+6.395834E-03
+2.0700000000E-04,+6.079167E-03
+2.0720000000E-04,+6.150000E-03
+2.0740000000E-04,+6.575000E-03
+2.0760000000E-04,+6.091667E-03
+2.0780000000E-04,+6.375000E-03
+2.0800000000E-04,+5.837500E-03
+2.0820000000E-04,+5.591667E-03
+2.0840000000E-04,+5.500000E-03
+2.0860000000E-04,+5.779167E-03
+2.0880000000E-04,+5.904167E-03
+2.0900000000E-04,+5.845834E-03
+2.0920000000E-04,+5.970833E-03
+2.0940000000E-04,+6.295833E-03
+2.0960000000E-04,+6.083333E-03
+2.0980000000E-04,+6.254167E-03
+2.1000000000E-04,+6.375000E-03
+2.1020000000E-04,+6.350000E-03
+2.1040000000E-04,+6.583333E-03
+2.1060000000E-04,+5.541667E-03
+2.1080000000E-04,+6.429167E-03
+2.1100000000E-04,+6.020833E-03
+2.1120000000E-04,+5.762500E-03
+2.1140000000E-04,+5.704167E-03
+2.1160000000E-04,+5.729167E-03
+2.1180000000E-04,+6.087500E-03
+2.1200000000E-04,+5.850000E-03
+2.1220000000E-04,+5.733334E-03
+2.1240000000E-04,+6.012500E-03
+2.1260000000E-04,+6.200000E-03
+2.1280000000E-04,+6.408333E-03
+2.1300000000E-04,+6.458333E-03
+2.1320000000E-04,+6.212500E-03
+2.1340000000E-04,+6.420834E-03
+2.1360000000E-04,+6.008334E-03
+2.1380000000E-04,+6.191667E-03
+2.1400000000E-04,+6.095834E-03
+2.1420000000E-04,+5.712500E-03
+2.1440000000E-04,+6.062500E-03
+2.1460000000E-04,+5.691667E-03
+2.1480000000E-04,+6.012500E-03
+2.1500000000E-04,+5.933333E-03
+2.1520000000E-04,+5.891667E-03
+2.1540000000E-04,+6.570833E-03
+2.1560000000E-04,+6.204167E-03
+2.1580000000E-04,+6.479167E-03
+2.1600000000E-04,+6.191667E-03
+2.1620000000E-04,+6.125000E-03
+2.1640000000E-04,+6.391667E-03
+2.1660000000E-04,+6.154167E-03
+2.1680000000E-04,+5.958334E-03
+2.1700000000E-04,+5.945833E-03
+2.1720000000E-04,+5.829167E-03
+2.1740000000E-04,+6.075000E-03
+2.1760000000E-04,+5.725000E-03
+2.1780000000E-04,+6.120834E-03
+2.1800000000E-04,+6.012500E-03
+2.1820000000E-04,+6.070833E-03
+2.1840000000E-04,+6.725000E-03
+2.1860000000E-04,+5.920833E-03
+2.1880000000E-04,+6.445833E-03
+2.1900000000E-04,+6.191667E-03
+2.1920000000E-04,+6.204167E-03
+2.1940000000E-04,+6.162500E-03
+2.1960000000E-04,+6.062500E-03
+2.1980000000E-04,+6.083333E-03
+2.2000000000E-04,+6.091667E-03
+2.2020000000E-04,+5.683334E-03
+2.2040000000E-04,+6.466667E-03
+2.2060000000E-04,+6.220833E-03
+2.2080000000E-04,+6.175000E-03
+2.2100000000E-04,+6.316667E-03
+2.2120000000E-04,+6.254167E-03
+2.2140000000E-04,+6.950000E-03
+2.2160000000E-04,+6.450000E-03
+2.2180000000E-04,+6.650000E-03
+2.2200000000E-04,+6.070833E-03
+2.2220000000E-04,+5.983334E-03
+2.2240000000E-04,+5.920833E-03
+2.2260000000E-04,+5.941667E-03
+2.2280000000E-04,+6.429167E-03
+2.2300000000E-04,+6.004167E-03
+2.2320000000E-04,+5.866667E-03
+2.2340000000E-04,+6.083333E-03
+2.2360000000E-04,+6.125000E-03
+2.2380000000E-04,+6.450000E-03
+2.2400000000E-04,+6.320833E-03
+2.2420000000E-04,+5.837500E-03
+2.2440000000E-04,+6.254167E-03
+2.2460000000E-04,+6.116667E-03
+2.2480000000E-04,+6.425000E-03
+2.2500000000E-04,+6.425000E-03
+2.2520000000E-04,+5.970833E-03
+2.2540000000E-04,+6.258334E-03
+2.2560000000E-04,+6.200000E-03
+2.2580000000E-04,+6.216667E-03
+2.2600000000E-04,+6.262500E-03
+2.2620000000E-04,+6.100000E-03
+2.2640000000E-04,+6.595833E-03
+2.2660000000E-04,+6.000000E-03
+2.2680000000E-04,+6.637500E-03
+2.2700000000E-04,+6.337500E-03
+2.2720000000E-04,+6.366667E-03
+2.2740000000E-04,+6.687500E-03
+2.2760000000E-04,+6.216667E-03
+2.2780000000E-04,+6.254167E-03
+2.2800000000E-04,+6.325000E-03
+2.2820000000E-04,+5.966667E-03
+2.2840000000E-04,+6.491667E-03
+2.2860000000E-04,+6.145834E-03
+2.2880000000E-04,+6.412500E-03
+2.2900000000E-04,+6.191667E-03
+2.2920000000E-04,+5.979167E-03
+2.2940000000E-04,+6.679167E-03
+2.2960000000E-04,+6.600000E-03
+2.2980000000E-04,+6.762500E-03
+2.3000000000E-04,+6.337500E-03
+2.3020000000E-04,+6.183333E-03
+2.3040000000E-04,+6.687500E-03
+2.3060000000E-04,+6.316667E-03
+2.3080000000E-04,+6.725000E-03
+2.3100000000E-04,+6.170833E-03
+2.3120000000E-04,+6.162500E-03
+2.3140000000E-04,+6.429167E-03
+2.3160000000E-04,+6.183333E-03
+2.3180000000E-04,+6.412500E-03
+2.3200000000E-04,+6.462500E-03
+2.3220000000E-04,+6.200000E-03
+2.3240000000E-04,+6.679167E-03
+2.3260000000E-04,+6.245833E-03
+2.3280000000E-04,+6.829167E-03
+2.3300000000E-04,+7.012500E-03
+2.3320000000E-04,+6.433333E-03
+2.3340000000E-04,+6.529167E-03
+2.3360000000E-04,+6.129167E-03
+2.3380000000E-04,+6.612500E-03
+2.3400000000E-04,+6.408333E-03
+2.3420000000E-04,+6.283334E-03
+2.3440000000E-04,+6.208333E-03
+2.3460000000E-04,+6.220833E-03
+2.3480000000E-04,+6.391667E-03
+2.3500000000E-04,+6.329167E-03
+2.3520000000E-04,+6.387500E-03
+2.3540000000E-04,+6.616667E-03
+2.3560000000E-04,+6.212500E-03
+2.3580000000E-04,+6.887500E-03
+2.3600000000E-04,+6.866667E-03
+2.3620000000E-04,+6.308333E-03
+2.3640000000E-04,+6.687500E-03
+2.3660000000E-04,+6.320833E-03
+2.3680000000E-04,+6.654167E-03
+2.3700000000E-04,+6.533334E-03
+2.3720000000E-04,+6.045833E-03
+2.3740000000E-04,+6.433333E-03
+2.3760000000E-04,+6.300000E-03
+2.3780000000E-04,+6.350000E-03
+2.3800000000E-04,+6.220833E-03
+2.3820000000E-04,+6.437500E-03
+2.3840000000E-04,+6.533334E-03
+2.3860000000E-04,+6.550000E-03
+2.3880000000E-04,+6.479167E-03
+2.3900000000E-04,+6.550000E-03
+2.3920000000E-04,+6.391667E-03
+2.3940000000E-04,+6.804167E-03
+2.3960000000E-04,+6.408333E-03
+2.3980000000E-04,+6.616667E-03
+2.4000000000E-04,+6.395834E-03
+2.4020000000E-04,+6.075000E-03
+2.4040000000E-04,+6.600000E-03
+2.4060000000E-04,+5.995833E-03
+2.4080000000E-04,+6.458333E-03
+2.4100000000E-04,+6.416667E-03
+2.4120000000E-04,+6.354167E-03
+2.4140000000E-04,+6.675000E-03
+2.4160000000E-04,+6.425000E-03
+2.4180000000E-04,+6.504167E-03
+2.4200000000E-04,+6.608333E-03
+2.4220000000E-04,+6.662500E-03
+2.4240000000E-04,+6.870833E-03
+2.4260000000E-04,+6.591667E-03
+2.4280000000E-04,+6.658333E-03
+2.4300000000E-04,+6.554167E-03
+2.4320000000E-04,+6.145834E-03
+2.4340000000E-04,+6.612500E-03
+2.4360000000E-04,+6.125000E-03
+2.4380000000E-04,+6.541667E-03
+2.4400000000E-04,+6.320833E-03
+2.4420000000E-04,+6.845833E-03
+2.4440000000E-04,+6.975000E-03
+2.4460000000E-04,+6.329167E-03
+2.4480000000E-04,+6.620833E-03
+2.4500000000E-04,+6.487500E-03
+2.4520000000E-04,+6.508334E-03
+2.4540000000E-04,+7.145833E-03
+2.4560000000E-04,+6.854167E-03
+2.4580000000E-04,+6.779167E-03
+2.4600000000E-04,+6.600000E-03
+2.4620000000E-04,+6.120834E-03
+2.4640000000E-04,+6.737500E-03
+2.4660000000E-04,+6.379167E-03
+2.4680000000E-04,+6.329167E-03
+2.4700000000E-04,+6.354167E-03
+2.4720000000E-04,+6.320833E-03
+2.4740000000E-04,+6.912500E-03
+2.4760000000E-04,+6.200000E-03
+2.4780000000E-04,+7.175000E-03
+2.4800000000E-04,+7.312500E-03
+2.4820000000E-04,+7.070833E-03
+2.4840000000E-04,+7.020833E-03
+2.4860000000E-04,+6.475000E-03
+2.4880000000E-04,+6.654167E-03
+2.4900000000E-04,+6.787500E-03
+2.4920000000E-04,+6.429167E-03
+2.4940000000E-04,+6.491667E-03
+2.4960000000E-04,+6.154167E-03
+2.4980000000E-04,+6.762500E-03
+2.5000000000E-04,+6.779167E-03
+2.5020000000E-04,+6.116667E-03
+2.5040000000E-04,+6.825000E-03
+2.5060000000E-04,+6.887500E-03
+2.5080000000E-04,+7.050000E-03
+2.5100000000E-04,+7.033333E-03
+2.5120000000E-04,+6.641667E-03
+2.5140000000E-04,+7.183333E-03
+2.5160000000E-04,+6.512500E-03
+2.5180000000E-04,+6.675000E-03
+2.5200000000E-04,+6.437500E-03
+2.5220000000E-04,+6.229167E-03
+2.5240000000E-04,+6.629167E-03
+2.5260000000E-04,+6.091667E-03
+2.5280000000E-04,+6.570833E-03
+2.5300000000E-04,+6.608333E-03
+2.5320000000E-04,+6.837500E-03
+2.5340000000E-04,+6.879167E-03
+2.5360000000E-04,+6.754167E-03
+2.5380000000E-04,+7.204167E-03
+2.5400000000E-04,+6.987500E-03
+2.5420000000E-04,+6.337500E-03
+2.5440000000E-04,+6.900000E-03
+2.5460000000E-04,+6.395834E-03
+2.5480000000E-04,+6.316667E-03
+2.5500000000E-04,+6.533334E-03
+2.5520000000E-04,+6.291667E-03
+2.5540000000E-04,+6.791667E-03
+2.5560000000E-04,+6.487500E-03
+2.5580000000E-04,+6.483333E-03
+2.5600000000E-04,+6.354167E-03
+2.5620000000E-04,+6.820833E-03
+2.5640000000E-04,+7.066667E-03
+2.5660000000E-04,+6.887500E-03
+2.5680000000E-04,+6.904167E-03
+2.5700000000E-04,+6.695834E-03
+2.5720000000E-04,+6.516667E-03
+2.5740000000E-04,+7.054167E-03
+2.5760000000E-04,+6.608333E-03
+2.5780000000E-04,+6.704167E-03
+2.5800000000E-04,+6.391667E-03
+2.5820000000E-04,+6.041667E-03
+2.5840000000E-04,+6.750000E-03
+2.5860000000E-04,+6.429167E-03
+2.5880000000E-04,+6.895833E-03
+2.5900000000E-04,+6.970834E-03
+2.5920000000E-04,+6.850000E-03
+2.5940000000E-04,+7.295833E-03
+2.5960000000E-04,+6.891667E-03
+2.5980000000E-04,+7.266667E-03
+2.6000000000E-04,+7.145833E-03
+2.6020000000E-04,+7.000000E-03
+2.6040000000E-04,+6.854167E-03
+2.6060000000E-04,+6.412500E-03
+2.6080000000E-04,+6.583333E-03
+2.6100000000E-04,+6.320833E-03
+2.6120000000E-04,+6.612500E-03
+2.6140000000E-04,+6.662500E-03
+2.6160000000E-04,+6.620833E-03
+2.6180000000E-04,+6.300000E-03
+2.6200000000E-04,+6.945834E-03
+2.6220000000E-04,+6.716667E-03
+2.6240000000E-04,+7.066667E-03
+2.6260000000E-04,+6.737500E-03
+2.6280000000E-04,+7.058334E-03
+2.6300000000E-04,+6.954167E-03
+2.6320000000E-04,+6.645834E-03
+2.6340000000E-04,+7.125000E-03
+2.6360000000E-04,+6.383333E-03
+2.6380000000E-04,+6.545833E-03
+2.6400000000E-04,+6.379167E-03
+2.6420000000E-04,+6.508334E-03
+2.6440000000E-04,+6.900000E-03
+2.6460000000E-04,+6.687500E-03
+2.6480000000E-04,+6.783334E-03
+2.6500000000E-04,+7.004167E-03
+2.6520000000E-04,+6.945834E-03
+2.6540000000E-04,+7.166667E-03
+2.6560000000E-04,+7.050000E-03
+2.6580000000E-04,+7.250000E-03
+2.6600000000E-04,+6.712500E-03
+2.6620000000E-04,+6.475000E-03
+2.6640000000E-04,+6.833334E-03
+2.6660000000E-04,+6.362500E-03
+2.6680000000E-04,+6.550000E-03
+2.6700000000E-04,+6.383333E-03
+2.6720000000E-04,+6.308333E-03
+2.6740000000E-04,+7.283333E-03
+2.6760000000E-04,+6.958333E-03
+2.6780000000E-04,+7.320833E-03
+2.6800000000E-04,+6.800000E-03
+2.6820000000E-04,+7.133333E-03
+2.6840000000E-04,+7.516667E-03
+2.6860000000E-04,+6.820833E-03
+2.6880000000E-04,+6.741667E-03
+2.6900000000E-04,+6.700000E-03
+2.6920000000E-04,+6.612500E-03
+2.6940000000E-04,+6.866667E-03
+2.6960000000E-04,+6.904167E-03
+2.6980000000E-04,+6.666667E-03
+2.7000000000E-04,+6.812500E-03
+2.7020000000E-04,+6.941667E-03
+2.7040000000E-04,+7.250000E-03
+2.7060000000E-04,+6.704167E-03
+2.7080000000E-04,+7.241667E-03
+2.7100000000E-04,+7.037500E-03
+2.7120000000E-04,+6.775000E-03
+2.7140000000E-04,+7.254167E-03
+2.7160000000E-04,+6.466667E-03
+2.7180000000E-04,+6.904167E-03
+2.7200000000E-04,+6.708333E-03
+2.7220000000E-04,+6.716667E-03
+2.7240000000E-04,+7.083334E-03
+2.7260000000E-04,+6.641667E-03
+2.7280000000E-04,+6.704167E-03
+2.7300000000E-04,+6.991667E-03
+2.7320000000E-04,+6.758333E-03
+2.7340000000E-04,+7.387500E-03
+2.7360000000E-04,+7.020833E-03
+2.7380000000E-04,+6.991667E-03
+2.7400000000E-04,+7.095833E-03
+2.7420000000E-04,+7.054167E-03
+2.7440000000E-04,+7.404167E-03
+2.7460000000E-04,+6.700000E-03
+2.7480000000E-04,+7.237500E-03
+2.7500000000E-04,+6.845833E-03
+2.7520000000E-04,+6.608333E-03
+2.7540000000E-04,+6.766667E-03
+2.7560000000E-04,+6.804167E-03
+2.7580000000E-04,+6.954167E-03
+2.7600000000E-04,+6.941667E-03
+2.7620000000E-04,+6.779167E-03
+2.7640000000E-04,+7.191667E-03
+2.7660000000E-04,+7.108334E-03
+2.7680000000E-04,+7.133333E-03
+2.7700000000E-04,+7.162500E-03
+2.7720000000E-04,+7.091667E-03
+2.7740000000E-04,+7.491667E-03
+2.7760000000E-04,+6.941667E-03
+2.7780000000E-04,+7.158333E-03
+2.7800000000E-04,+6.916667E-03
+2.7820000000E-04,+6.620833E-03
+2.7840000000E-04,+6.916667E-03
+2.7860000000E-04,+6.887500E-03
+2.7880000000E-04,+7.087500E-03
+2.7900000000E-04,+6.766667E-03
+2.7920000000E-04,+6.833334E-03
+2.7940000000E-04,+7.525000E-03
+2.7960000000E-04,+7.295833E-03
+2.7980000000E-04,+7.783333E-03
+2.8000000000E-04,+7.162500E-03
+2.8020000000E-04,+6.870833E-03
+2.8040000000E-04,+7.062500E-03
+2.8060000000E-04,+6.929167E-03
+2.8080000000E-04,+6.875000E-03
+2.8100000000E-04,+7.000000E-03
+2.8120000000E-04,+6.591667E-03
+2.8140000000E-04,+6.858333E-03
+2.8160000000E-04,+6.858333E-03
+2.8180000000E-04,+7.045833E-03
+2.8200000000E-04,+7.095833E-03
+2.8220000000E-04,+6.966667E-03
+2.8240000000E-04,+7.579167E-03
+2.8260000000E-04,+7.245834E-03
+2.8280000000E-04,+7.362500E-03
+2.8300000000E-04,+7.045833E-03
+2.8320000000E-04,+7.233333E-03
+2.8340000000E-04,+7.058334E-03
+2.8360000000E-04,+6.575000E-03
+2.8380000000E-04,+6.666667E-03
+2.8400000000E-04,+6.695834E-03
+2.8420000000E-04,+7.029167E-03
+2.8440000000E-04,+7.320833E-03
+2.8460000000E-04,+6.583333E-03
+2.8480000000E-04,+7.150000E-03
+2.8500000000E-04,+7.495834E-03
+2.8520000000E-04,+6.966667E-03
+2.8540000000E-04,+7.562500E-03
+2.8560000000E-04,+7.195834E-03
+2.8580000000E-04,+7.237500E-03
+2.8600000000E-04,+7.270833E-03
+2.8620000000E-04,+6.900000E-03
+2.8640000000E-04,+7.154167E-03
+2.8660000000E-04,+6.775000E-03
+2.8680000000E-04,+7.058334E-03
+2.8700000000E-04,+6.800000E-03
+2.8720000000E-04,+6.987500E-03
+2.8740000000E-04,+7.220834E-03
+2.8760000000E-04,+7.112500E-03
+2.8780000000E-04,+7.108334E-03
+2.8800000000E-04,+7.116667E-03
+2.8820000000E-04,+7.350000E-03
+2.8840000000E-04,+7.520834E-03
+2.8860000000E-04,+6.979167E-03
+2.8880000000E-04,+7.179167E-03
+2.8900000000E-04,+7.304167E-03
+2.8920000000E-04,+6.833334E-03
+2.8940000000E-04,+7.158333E-03
+2.8960000000E-04,+7.012500E-03
+2.8980000000E-04,+7.066667E-03
+2.9000000000E-04,+6.941667E-03
+2.9020000000E-04,+6.566667E-03
+2.9040000000E-04,+7.245834E-03
+2.9060000000E-04,+6.916667E-03
+2.9080000000E-04,+7.645833E-03
+2.9100000000E-04,+7.129167E-03
+2.9120000000E-04,+7.070833E-03
+2.9140000000E-04,+7.462500E-03
+2.9160000000E-04,+7.179167E-03
+2.9180000000E-04,+6.916667E-03
+2.9200000000E-04,+7.037500E-03
+2.9220000000E-04,+6.900000E-03
+2.9240000000E-04,+7.020833E-03
+2.9260000000E-04,+6.737500E-03
+2.9280000000E-04,+7.250000E-03
+2.9300000000E-04,+7.237500E-03
+2.9320000000E-04,+6.770833E-03
+2.9340000000E-04,+7.466667E-03
+2.9360000000E-04,+7.054167E-03
+2.9380000000E-04,+6.979167E-03
+2.9400000000E-04,+7.425000E-03
+2.9420000000E-04,+7.370833E-03
+2.9440000000E-04,+7.550000E-03
+2.9460000000E-04,+7.183333E-03
+2.9480000000E-04,+7.345833E-03
+2.9500000000E-04,+6.962500E-03
+2.9520000000E-04,+7.004167E-03
+2.9540000000E-04,+7.558333E-03
+2.9560000000E-04,+7.112500E-03
+2.9580000000E-04,+7.025000E-03
+2.9600000000E-04,+6.779167E-03
+2.9620000000E-04,+6.625000E-03
+2.9640000000E-04,+7.395833E-03
+2.9660000000E-04,+7.358334E-03
+2.9680000000E-04,+7.454167E-03
+2.9700000000E-04,+7.325000E-03
+2.9720000000E-04,+7.129167E-03
+2.9740000000E-04,+7.750000E-03
+2.9760000000E-04,+7.133333E-03
+2.9780000000E-04,+7.450000E-03
+2.9800000000E-04,+7.175000E-03
+2.9820000000E-04,+6.937500E-03
+2.9840000000E-04,+7.387500E-03
+2.9860000000E-04,+7.070833E-03
+2.9880000000E-04,+7.229167E-03
+2.9900000000E-04,+7.233333E-03
+2.9920000000E-04,+7.137500E-03
+2.9940000000E-04,+7.220834E-03
+2.9960000000E-04,+7.187500E-03
+2.9980000000E-04,+7.479167E-03
+3.0000000000E-04,+7.679167E-03
+3.0020000000E-04,+7.416667E-03
+3.0040000000E-04,+7.850000E-03
+3.0060000000E-04,+7.041667E-03
+3.0080000000E-04,+7.450000E-03
+3.0100000000E-04,+7.195834E-03
+3.0120000000E-04,+6.787500E-03
+3.0140000000E-04,+7.195834E-03
+3.0160000000E-04,+6.770833E-03
+3.0180000000E-04,+7.112500E-03
+3.0200000000E-04,+7.375000E-03
+3.0220000000E-04,+7.254167E-03
+3.0240000000E-04,+7.183333E-03
+3.0260000000E-04,+7.625000E-03
+3.0280000000E-04,+7.466667E-03
+3.0300000000E-04,+7.770834E-03
+3.0320000000E-04,+7.695833E-03
+3.0340000000E-04,+7.466667E-03
+3.0360000000E-04,+7.270833E-03
+3.0380000000E-04,+7.370833E-03
+3.0400000000E-04,+7.120833E-03
+3.0420000000E-04,+6.908333E-03
+3.0440000000E-04,+7.637500E-03
